"","id","original_title","title","original_language","overview","tagline","release_date","poster_path","popularity","vote_count","vote_average","budget","revenue","runtime","status","adult","backdrop_path","genre_names","collection","collection_name"
"485",3597,"I Know What You Did Last Summer","I Know What You Did Last Summer","en","After four high school friends are involved in a hit-and-run road accident, they dispose of the body and vow to keep the incident a secret. A year later, they each start receiving anonymous letters bearing the warning ""I Know What You Did Last Summer.""","If you're going to bury the truth, make sure it stays buried.",1997-10-17,"/cpaV1Ddvaf8jZWNAMJMMZPJkm0U.jpg",34.017,2272,5.9,1.7e+07,125586134,101,"Released",FALSE,"/39bnPKmY5BKrQwgIkrx88QkdzqS.jpg","Horror, Mystery, Thriller",3601,"I Know What You Did Last Summer Collection"
"486",242224,"The Babadook","The Babadook","en","A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.","If it's in a word, or it's in a look, you can't get rid of the Babadook.",2014-05-22,"/lszpCmmPCKHvzn2OBx7bAgXlfhC.jpg",33.958,5251,6.5,2e+06,10312540,94,"Released",FALSE,"/aTyRix4GQJgGrxyNYhfvkDUgJ7B.jpg","Drama, Horror",NA,NA
"487",517302,"Pahanhautoja","Hatching","fi","12 year old Tinja is desperate to please her mother, a woman obsessed with presenting the image of a perfect family. One night, Tinja finds a strange egg. What hatches is beyond belief.","She's coming out of her shell",2022-03-04,"/jgJACjJIpcbFfEEmEglinfQWQPO.jpg",33.905,142,6.4,3896000,490000,91,"Released",FALSE,"/bnXGwFBomUseQIc9Xqiymy9p8qP.jpg","Fantasy, Horror",NA,NA
"488",595149,"Death of Me","Death of Me","en","A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.","True love takes sacrifice.",2020-10-02,"/8F9xUvb1JMWUMkFV2Yq3aiueAbq.jpg",33.787,202,5,0,41848,95,"Released",FALSE,"/3GTSbc85Xangv8JkBSsQZMXGyhh.jpg","Horror, Mystery",NA,NA
"489",765,"Evil Dead II","Evil Dead II","en","Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ""The Book of the Dead."" As they play the recording an evil power is unleashed taking over Linda's body.",NA,1987-03-13,"/4zqCKJVHUolGs6C5AZwAZqLWixW.jpg",33.777,2428,7.6,3500000,10900000,84,"Released",FALSE,"/jyRk8ykqLOXaVadZ0aWRDd89gMP.jpg","Comedy, Fantasy, Horror",1960,"Evil Dead Collection"
"49",814800,"Goodnight Mommy","Goodnight Mommy","en","When twin brothers arrive home to find their mother’s demeanor altered and face covered in surgical bandages, they begin to suspect the woman beneath the gauze might not be their mother.","The darkest family secrets stay under wraps.",2022-09-16,"/oHhD5jD4S5ElPNNFCDKXJAzMZ5h.jpg",198.775,159,6.2,0,0,91,"Released",FALSE,"/aCaqCvYn48b3lfGKGnUdVAE1yeB.jpg","Drama, Horror, Thriller",NA,NA
"490",73861,"Srpski film","A Serbian Film","sr","Milos, a retired porn star, leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.","Not all films have a happy ending",2010-06-16,"/cToUzXZ9AcUylfIt8vnXhiy6Y9m.jpg",33.761,1547,5.5,0,0,104,"Released",FALSE,"/tbsopdHtiqpa8txljiSeuGHxLu.jpg","Crime, Horror, Thriller",NA,NA
"491",218454,"Cementerio General","General Cemetery","es","Set in Iquitos, the story follows Andrea (Airam Galliani), a 15-years-ago teenage girl, who suffers the death of his father. With the help of his friends from school, encourage her to contact him using the ouija. However, this triggers a series of terrifying events.",NA,2013-07-25,"/ahYTelGWA8zIgJFnUaNBQSDkHaK.jpg",33.739,40,6.6,0,0,90,"Released",FALSE,"/qYAciwxYpMnzcDZIKOoAjzxXYGo.jpg","Horror",636165,"Cementerio General Collection"
"492",726208,"Voces","Don't Listen","es","After the strange death of his young son at their new home, Daniel hears a ghostly plea for help, spurring him to seek out a renowned paranormal expert.","Don't listen to them.",2020-07-24,"/lXvBgevABC9n5R6Gg76R3pN1h2M.jpg",33.664,612,6.5,0,443458,98,"Released",FALSE,"/h00iFXMpGuls2GEnXIGFzQUeaFr.jpg","Drama, Horror, Thriller",NA,NA
"493",643550,"Nocturne","Nocturne","en","Inside the halls of an elite arts academy, a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.","The great reach their potential. The mad surpass it.",2020-10-13,"/zJNFiWBGYSMbfTAk6Ygqdj6Rahq.jpg",33.649,322,5.9,0,0,90,"Released",FALSE,"/zwB70O5riBoGEvAE2SAQ9Y6K4rN.jpg","Horror, Music, Mystery, Thriller",NA,NA
"494",710871,"โกสต์แล็บ..ฉีกกฎทดลองผี","Ghost Lab","th","After witnessing a haunting in their hospital, two doctors become dangerously obsessed with obtaining scientific proof that ghosts exist.","A shocking experiment crossing the line of the living.",2021-05-26,"/vdMsMYfkHJ6mLht5QCg7Hl8hnEp.jpg",33.582,103,6.5,0,0,117,"Released",FALSE,"/mwfDVoJ5YIOeswfZARje1H6wSoj.jpg","Drama, Horror, Science Fiction, Thriller",NA,NA
"495",21484,"Possession","Possession","fr","A young woman left her family for an unspecified reason. The husband determines to find out the truth and starts following his wife. At first, he suspects that a man is involved. But gradually, he finds out more and more strange behaviors and bizarre incidents that indicate something more than a possessed love affair.","Inhuman ecstasy fulfilled.",1981-05-27,"/pnhC5V0rD9kl58stPtJXKJ7iIqF.jpg",33.538,737,7.4,0,1158473,124,"Released",FALSE,"/q8wkjgeFCGcwgiPt1JYQ7G78AHX.jpg","Horror",NA,NA
"496",25018,"Leatherface: The Texas Chainsaw Massacre III","Leatherface: The Texas Chainsaw Massacre III","en","Two college students driving coast to coast are lured off the main highway and onto a deserted Texas road. Here they are stalked by the menacing Leatherface and his demented family...a bizarre cannibalistic clan with blood on their hands and a feast on their minds. The students’ only chance for escape is a survivalist with enough firepower to blast Leatherface and the rest of the grisly predators to hell. A depraved shocker of intense terror from the gruesome beginning to the bloody finish.","The Saw is Family.",1990-01-12,"/z3Bibks7fKsUBVR2yJ1vaJHx7Bf.jpg",33.339,396,5.3,2e+06,5765562,85,"Released",FALSE,"/33CsT3hNMJZZLXgBOeVJNz991Zk.jpg","Horror",111751,"Texas Chainsaw Massacre Collection"
"497",16337,"The Texas Chainsaw Massacre 2","The Texas Chainsaw Massacre 2","en","Chainsaw-wielding maniac Leatherface is up to his cannibalistic ways once again, along with the rest of his twisted clan, including the equally disturbed Chop-Top. This time, the masked killer has set his sights on pretty disc jockey Vanita ""Stretch"" Brock, who teams up with Texas lawman Lefty Enright to battle the psychopath and his family deep within their lair, a macabre abandoned amusement park.","After a decade of silence... The buzzz is back!",1986-08-22,"/cO1Dvg7k87lHSPOdumn3ddJEKdX.jpg",33.29,647,5.6,4500000,8025872,101,"Released",FALSE,"/gMSkG8CNPZ9YItPz1luG0wxwKTa.jpg","Comedy, Horror",111751,"Texas Chainsaw Massacre Collection"
"498",342588,"屍者の帝国","The Empire of Corpses","ja","The story of The Empire of Corpses takes place in 19th century Europe, and revolves around John Watson. He is scouted by the government to become a secret agent- However, Watson lives in a world where ""Frankensteins""- human corpses that are re-purposed with a false soul in order to use them as laborers- are used to improve industrial development.","The dead will inherit the Earth.",2015-10-02,"/gtfQzn3lRnJ2P3CcE8yxOtXPHTC.jpg",33.239,73,6,0,0,126,"Released",FALSE,"/quWg9dTnqhIwxSwd0HHVXkZ1g8w.jpg","Animation, Horror, Mystery, Science Fiction",499070,"Project Itoh Collection"
"499",551804,"Freaky","Freaky","en","A mystical, ancient dagger causes a notorious serial killer to magically switch bodies with a 17-year-old girl.","Basic switch. Killer new look.",2020-11-12,"/8xC6QSyxrpm0D5A6iyHNemEWBVe.jpg",33.205,1140,6.6,5e+06,15104310,102,"Released",FALSE,"/eShw0LB5CkoEfYtpUcXPD85oz5Q.jpg","Comedy, Fantasy, Horror, Thriller",NA,NA
"5",772450,"Presencias","Presences","es","A man who loses his wife and goes to seclude himself in a cabin in the woods, where strange things happen.",NA,2022-09-07,"/dgDT3uol3mdvwEg0jt1ble3l9hw.jpg",1020.995,83,7,0,0,0,"Released",FALSE,"/ojfzhdwRemcDt1I6pao6vVLw9AA.jpg","Horror",NA,NA
"50",893370,"Virus :32","Virus:32","es","A virus is unleashed and a chilling massacre runs through the streets of Montevideo.","32 seconds to live or die.",2022-04-21,"/qDNZWDJGU2LTPpPpVGPQMxKv8xl.jpg",198.632,155,7.2,0,0,90,"Released",FALSE,"/i0zbSmiyyylh7H3Qb4jgscz46Pm.jpg","Horror",NA,NA
"51",602223,"The Forever Purge","The Forever Purge","en","All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.","The rules are broken.",2021-06-30,"/lB068qa6bQ0QKYKyC2xnYGvYjl7.jpg",198.269,1904,7.2,1.8e+07,76994245,103,"Released",FALSE,"/ciKBP3tgzUxp7sHFNZxofBXUS8k.jpg","Action, Horror, Thriller",256322,"The Purge Collection"
"52",482373,"Don't Breathe 2","Don't Breathe 2","en","The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.","Bad things happen to bad people.",2021-08-12,"/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg",196.003,1847,7.3,1e+07,4.5e+07,98,"Released",FALSE,"/zHeJ1H3PiOFxmWgEBsp2jA3qetK.jpg","Horror, Thriller",748919,"Don't Breathe Collection"
"53",8922,"Jeepers Creepers","Jeepers Creepers","en","A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.","What’s eating you?",2001-07-01,"/g410Y1U1ELbmJG14Zru3UAimm1G.jpg",195.983,2395,6.4,1e+07,59217789,90,"Released",FALSE,"/kzXww7ArcNNuyIC3m9q6cXLk6Mj.jpg","Horror, Thriller",94899,"Jeepers Creepers Collection"
"54",531219,"Roald Dahl's The Witches","Roald Dahl's The Witches","en","In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.","They're real!",2020-10-25,"/b1C0FuXp4wiPmHLVKq4kwtDMgK6.jpg",192.006,2331,6.4,0,26900000,106,"Released",FALSE,"/8rIoyM6zYXJNjzGseT3MRusMPWl.jpg","Adventure, Comedy, Family, Fantasy, Horror",NA,NA
"55",820511,"Ripper Untold","Ripper Untold","en","A detective and a medical examiner join forces to solve a series of horrific murders in Victorian London - but one of them harbors a deadly secret.","No one is safe.",2021-06-28,"/eJ0q6GIac00TvanshEDREQ79mpz.jpg",187.478,107,6.2,0,0,85,"Released",FALSE,"/bNnNlUjf16ahEw0uv39NUeQ35YR.jpg","Horror",NA,NA
"56",982543,"V for Vengeance","V for Vengeance","en","After learning that their younger sibling escaped an earlier kidnapping attempt that also killed their parents, two estranged sisters must join forces to rescue her from a group of bloodthirsty vampires. Out for revenge and control of a vampirism vaccine, Thorn and his band of the undead soon learn that they messed with the wrong family.",NA,2022-06-07,"/jLtP8TLycVzLUlkkhp8PipXfUh6.jpg",185.965,49,6.8,0,0,85,"Released",FALSE,"/zSDyqp2mhV45ZjI1EUBMfzupKKt.jpg","Action, Horror",NA,NA
"57",138843,"The Conjuring","The Conjuring","en","Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.","Based on the true case files of the Warrens",2013-07-18,"/wVYREutTvI2tmxr6ujrHT704wGF.jpg",173.527,9735,7.5,1.3e+07,319494638,112,"Released",FALSE,"/aQCCpAIdWAp6wyFgjMry4okwrZo.jpg","Horror, Thriller",313086,"The Conjuring Collection"
"58",11351,"Jeepers Creepers 2","Jeepers Creepers 2","en","When their bus is crippled on the side of a deserted road, a team of high school athletes discover an opponent they cannot defeat – and may not survive. Staring hungrily at them through the school bus windows, the ""Creeper"" returns again and again. But when the teammates discover that it’s selective about whom it attacks, it will test their ability to stick together – as the insatiable menace tries to tear them apart!","He can taste your fear.",2003-08-08,"/u2ghDfjcs3y5c8ata3COc4pWiAN.jpg",169.063,1287,6.1,1.7e+07,63102666,104,"Released",FALSE,"/pPZUYQx5PuH4xkXkFizirTd0ey1.jpg","Horror",94899,"Jeepers Creepers Collection"
"59",830788,"The Invitation","The Invitation","en","After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.","You are cordially invited to a nightmare generations in the making.",2022-08-24,"/jcTq6gIskCsHlKDvCKKouEfiU66.jpg",168.001,176,6.3,1e+07,3e+07,105,"Released",FALSE,"/yo0qfH2dQGGMxkfivdkz5zxVatD.jpg","Horror, Thriller",NA,NA
"6",1014226,"Sonríe","Sonríe","es",NA,NA,2022-08-18,"/wHowKf77gNZbVo9yu5ggiNBFCdJ.jpg",939.712,1,1,0,0,0,"Released",FALSE,NA,"Horror, Thriller",NA,NA
"60",897424,"Dark Cloud","Dark Cloud","en","Following the aftermath of a horrific accident, a woman is voluntarily subjected to artificial intelligence for rehabilitation.",NA,2022-05-09,"/q1ngkvPCnOYKeyNZjg8QqvaSnuZ.jpg",167.344,60,6.6,0,0,81,"Released",FALSE,"/qhRQLTYnGWvI4nYE05DaDjgvCna.jpg","Horror, Science Fiction, Thriller",NA,NA
"61",829358,"Queen of Spades","Queen of Spades","en","According to legend, an ominous entity known as the Queen of Spades can be summoned by performing an ancient ritual. Four teenagers summon the Queen of Spades, but they could never imagine the horrors that await them.","She will reign.",2021-06-11,"/4IKBzVBPLXu9p5cfEfdJjHdlafV.jpg",164.687,66,6.6,0,0,91,"Released",FALSE,"/5UANdP8xXHyVOGknfJlzQ7muLj3.jpg","Horror",NA,NA
"62",926762,"Living with Chucky","Living with Chucky","en","A filmmaker who grew up alongside Chucky the killer doll seeks out the other families surrounding the Child's Play films as they recount their experiences working on the ongoing franchise and what it means to be a part of the, ""Chucky"" family.","It Isn't Child's Play",2022-08-13,"/gYmB6qXGh0dECa3g5MqsUMwLcXZ.jpg",163.646,2,2,0,0,105,"Released",FALSE,NA,"Documentary, Horror",NA,NA
"63",870671,"The Hunting","The Hunting","en","When a mysterious animal attack leaves a mutilated body in the forest, a conservative small town detective must enlist the help of an eager wildlife specialist to uncover the dark and disturbing truth that threatens the town.","Hunger runs deep.",2022-01-21,"/kvhrltQIRp1u84ao9uj52YPaWNY.jpg",163.448,28,4.9,0,0,91,"Released",FALSE,"/q2KFBGyUSzHDhNqXEYv2LqTWVSz.jpg","Horror",NA,NA
